system	sample_id	sample_slug	TF	TF_role	motif_test_status	motif_token	q_value	log2_odds_ratio	motif_enriched_q1e-5
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.06549884014641572	FALSE
patient	TCGA-MP-A4SV	TCGA-MP-A4SV	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.1097	0.09461118321724005	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.6007	0.018460525482283847	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0132	0.30538098287718507	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0188	0.14142880786054185	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.12352135405106829	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0673	1.452289783786508	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0673	0.8368442097058518	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.6816	0.007911152089462645	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.6816	0.0071907209199918165	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.2699	0.09259857851390853	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0673	0.1046160207431532	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.09660761829069917	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.6816	0.015083994293805157	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0338	0.13825940955736526	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	1.0	-0.1538172380488643	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.2144	0.14072801710305452	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.2657	0.06258479657382959	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.2699	0.05910735442654516	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	1.0	-0.005097623854260657	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	1.0	-0.21337269829520372	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.28299619739510573	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.684	-0.007294890146543255	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.2159	0.13264028719970422	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.03394123159610626	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.3875	1.0193870868603467	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0062	0.15565975374093433	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.016618375902379218	FALSE
patient	TCGA-MP-A4T4	TCGA-MP-A4T4	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.2699	0.06172481889171522	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.6682	-0.000636150703610423	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.5496741239925859	TRUE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0465	0.10176643422594163	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.021072492794114706	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0005	1.5451082978682862	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0435	0.5041938079265202	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.6682	0.006300520065197912	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.6682	0.005022482437031162	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.6682	0.010079770002381777	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0079	0.14598924146916115	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.1208487143459902	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.8273	-0.050159798641251	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0679	0.09852334337984188	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.6682	-0.03375795976693306	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.6682	0.03976197246442431	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0018	0.16589077288316215	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.6682	0.013248941311364334	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.3137	0.060949273897461805	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.1083	0.7973787935161055	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.21158179840106756	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.6682	0.004100038407424632	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.3679	0.08424484637140876	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.4991	0.03315282443232471	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.5618	-1.8058561810347111	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.25113284963290944	TRUE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.04301512413150582	FALSE
patient	TCGA-MP-A4T7	TCGA-MP-A4T7	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0435	0.11839559182177097	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.1204	0.10281068260988215	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.5883542858133877	TRUE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.223	0.07209082787451182	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.04955210540049049	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.3733	0.7176219045642629	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000652|MA1966.2	0.3733	0.1734297309493337	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.5315	0.03239945600552142	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.2558	0.08108729867953256	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.3733	0.08269159937953387	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0256	0.14204421210988968	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.05256962142879715	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	1.0	-0.09679780763490396	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0318	0.141925648305061	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.9642	-0.049545084753409636	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.3733	0.08576928175364835	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0663	0.10623595623701747	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.8518	-0.010715823000835605	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.8981	-0.008047365446987658	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.2417	0.8621641679104171	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.31713636635511067	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.11074027096944182	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.4429	0.09642550519280375	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.05212599978439125	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	1.0	0.1764281977687357	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0069	0.15767540548583997	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.5362	0.03571798804822761	FALSE
patient	TCGA-MP-A4TE	TCGA-MP-A4TE	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0318	0.13687377803611747	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.2537	0.07071672693700995	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0104	0.277008871937877	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0063	0.151269207096655	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.04174486622354355	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0172	1.3966293948685136	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0739	0.7018875201013782	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.7504	0.0006151596233740122	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.8271	-0.018587403285280232	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.8806	-0.04112494855749721	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.4383	0.03797768887398511	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.6533	0.015903567086098025	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.7504	0.002182767559570642	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0036	0.1816464870000384	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.8806	-0.07752566455886965	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.2537	0.11946927549161193	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0004	0.20053693426811164	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.4786	0.03001384072828342	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.3308	0.061870616087439254	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.9872	-0.0338438143418381	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.16424582578958397	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.1897	0.0984903820590472	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.9872	-0.012786026233065217	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.03870993975120314	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.8806	-0.4075573141606321	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.24751821026293255	TRUE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.02337732770962263	FALSE
patient	TCGA-MP-A4TF	TCGA-MP-A4TF	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.2537	0.06942043617667819	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.2635	0.059670773338227574	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0107	0.2881993822060234	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0107	0.14944373718618115	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.07683387022497684	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.1936	0.6640317005135207	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.1936	0.4972663201491726	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.3493	0.045284609546268145	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.3202	0.051038675742047276	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.3202	0.07002741676754469	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0032	0.1802142104900947	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.9884	-0.06322075381377872	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.9884	-0.10452771802588799	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0238	0.138793828747729	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.2051	0.15450727005060128	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.5088	0.03723435264098727	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.1135	0.09400484697833865	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.7768	-0.010472167471027343	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.4676	0.030151617255652727	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.6538	0.048700618674006234	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.26469647346974023	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.9884	-0.06589150206674899	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.3006	0.10767106267719923	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.06429927406813707	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.1936	2.469175497358102	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0146	0.13319502738885935	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.2044	0.09043766445715903	FALSE
patient	TCGA-NJ-A4YG	TCGA-NJ-A4YG	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.1715	0.08836677000827317	FALSE
PDX	MGH10022	MGH10022	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.1594	0.08119315232333117	FALSE
PDX	MGH10022	MGH10022	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0001	0.3842103879668054	FALSE
PDX	MGH10022	MGH10022	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.1451	0.08097207358099429	FALSE
PDX	MGH10022	MGH10022	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.06805669449509294	FALSE
PDX	MGH10022	MGH10022	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.1594	0.672751801401692	FALSE
PDX	MGH10022	MGH10022	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.4873	0.216556665380982	FALSE
PDX	MGH10022	MGH10022	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0638	0.13800822198801946	FALSE
PDX	MGH10022	MGH10022	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.1594	0.0904007880787284	FALSE
PDX	MGH10022	MGH10022	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.1204	0.1388793324190918	FALSE
PDX	MGH10022	MGH10022	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.9881	-0.03469457665010652	FALSE
PDX	MGH10022	MGH10022	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.8886	-5.5263296144293844e-05	FALSE
PDX	MGH10022	MGH10022	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.9678	-0.053992409896093246	FALSE
PDX	MGH10022	MGH10022	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.26015448053127727	TRUE
