TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	490.0	3584.0	3661.3	25759.0	-0.06407732148841074	FALSE	cell_line	H1819	H1819
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1151.0	3584.0	8479.1	25759.0	-0.05244986729545226	FALSE	cell_line	H1819	H1819
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2483.0	3584.0	18056.1	25759.0	-0.05605376730385631	FALSE	cell_line	H1819	H1819
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1192.0	3584.0	8956.0	25759.0	-0.09677486986136606	FALSE	cell_line	H1819	H1819
XBP1	JASPAR2024|000675|MA0844.2	0.0001	0.0013	1815.0	3584.0	12818.4	27026.0	0.18546634078392088	FALSE	cell_line	H1975	H1975
NFATC4	JASPAR2024|000506|MA1525.3	0.0001	0.0013	2591.0	3584.0	18757.0	27026.0	0.20159997015780806	FALSE	cell_line	H1975	H1975
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0227	272.0	3584.0	1739.8	27026.0	0.25737852286473384	FALSE	cell_line	H1975	H1975
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0891	1885.0	3584.0	13733.2	27026.0	0.10281572528997616	FALSE	cell_line	H1975	H1975
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.2433	3422.0	3584.0	25648.7	27026.0	0.17806347769242228	FALSE	cell_line	H1975	H1975
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.2433	2474.0	3584.0	18326.4	27026.0	0.08106876373495088	FALSE	cell_line	H1975	H1975
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3807	3562.0	3584.0	26813.4	27026.0	0.3315145356661565	FALSE	cell_line	H1975	H1975
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.5595	3573.0	3584.0	26918.4	27026.0	0.31945099256709697	FALSE	cell_line	H1975	H1975
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.8001	2953.0	3584.0	22196.0	27026.0	0.025483199869039297	FALSE	cell_line	H1975	H1975
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.8001	2762.0	3584.0	20756.9	27026.0	0.020706439756114497	FALSE	cell_line	H1975	H1975
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.9291	2546.0	3584.0	19189.6	27026.0	0.0020072648330580686	FALSE	cell_line	H1975	H1975
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.9291	231.0	3584.0	1740.0	27026.0	0.00421013931969963	FALSE	cell_line	H1975	H1975
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.9291	3141.0	3584.0	23696.6	27026.0	-0.006712187989283939	FALSE	cell_line	H1975	H1975
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.9291	3425.0	3584.0	25834.0	27026.0	-0.01255153480727136	FALSE	cell_line	H1975	H1975
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.9291	2833.0	3584.0	21384.1	27026.0	-0.007451178654050668	FALSE	cell_line	H1975	H1975
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3453.0	3584.0	26125.0	27026.0	-0.14206282741541504	FALSE	cell_line	H1975	H1975
FOXD2	JASPAR2024|000361|MA0847.4	1.0	1.0	1226.0	3584.0	9513.9	27026.0	-0.06311366305712085	FALSE	cell_line	H1975	H1975
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1927.0	3584.0	14850.2	27026.0	-0.06873313589726941	FALSE	cell_line	H1975	H1975
ZNF341	JASPAR2024|000712|MA1655.2	1.0	1.0	3579.0	3584.0	27008.9	27026.0	-1.2375597015489648	FALSE	cell_line	H1975	H1975
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	348.0	3584.0	2890.8	27026.0	-0.15382548834327453	FALSE	cell_line	H1975	H1975
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2823.0	3584.0	21673.5	27026.0	-0.12697718432726518	FALSE	cell_line	H1975	H1975
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.1	0.1256	3259.0	3584.0	24332.2	27027.0	0.1495425795539708	FALSE	cell_line	H1975	H1975
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.5884	1236.0	3584.0	9172.9	27027.0	0.035290005463659166	FALSE	cell_line	H1975	H1975
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.8011	3567.0	3584.0	26884.6	27027.0	0.11575758630289855	FALSE	cell_line	H1975	H1975
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	775.0	3584.0	5936.5	27027.0	-0.028293232044711725	FALSE	cell_line	H1975	H1975
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2507.0	3584.0	19059.9	27027.0	-0.03979943807209521	FALSE	cell_line	H1975	H1975
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	532.0	3584.0	4257.5	27027.0	-0.10025142818987415	FALSE	cell_line	H1975	H1975
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1126.0	3584.0	8934.0	27027.0	-0.1079184315570113	FALSE	cell_line	H1975	H1975
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3034.0	3584.0	23336.0	27027.0	-0.1976647870336472	FALSE	cell_line	H1975	H1975
NFATC4	JASPAR2024|000506|MA1525.3	1e-08	0.0	2660.0	3584.0	18563.9	26581.0	0.31365583861968865	TRUE	cell_line	H2228	H2228
XBP1	JASPAR2024|000675|MA0844.2	1e-08	0.0	1887.0	3584.0	12735.9	26581.0	0.27353509325653413	TRUE	cell_line	H2228	H2228
FOXA2	JASPAR2024|000357|MA0047.4	0.01	0.0465	2816.0	3584.0	20421.4	26581.0	0.14469488574372633	FALSE	cell_line	H2228	H2228
FOXA3	JASPAR2024|000358|MA1683.2	0.1	0.0652	3193.0	3584.0	23356.7	26581.0	0.17146849321872606	FALSE	cell_line	H2228	H2228
CEBPB	JASPAR2024|000235|MA0466.4	0.1	0.1371	268.0	3584.0	1777.2	26581.0	0.17583892669988377	FALSE	cell_line	H2228	H2228
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1709	2593.0	3584.0	18895.1	26581.0	0.08954532357075448	FALSE	cell_line	H2228	H2228
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1709	3574.0	3584.0	26457.3	26581.0	0.6763241932553273	FALSE	cell_line	H2228	H2228
ETV1	JASPAR2024|000652|MA1966.2	0.1	0.1765	3476.0	3584.0	25656.9	26581.0	0.2074668326286724	FALSE	cell_line	H2228	H2228
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1765	2461.0	3584.0	17940.0	26581.0	0.07767118011715185	FALSE	cell_line	H2228	H2228
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.1853	3584.0	3584.0	26563.3	26581.0	2.2962488010183137	FALSE	cell_line	H2228	H2228
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.2219	2881.0	3584.0	21150.8	26581.0	0.07266142818074332	FALSE	cell_line	H2228	H2228
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.2261	3562.0	3584.0	26370.5	26581.0	0.3412557317801857	FALSE	cell_line	H2228	H2228
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.2625	1319.0	3584.0	9569.5	26581.0	0.050123790065254914	FALSE	cell_line	H2228	H2228
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.3209	2875.0	3584.0	21177.3	26581.0	0.04853849417792149	FALSE	cell_line	H2228	H2228
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.3777	3432.0	3584.0	25393.1	26581.0	0.07500605050116506	FALSE	cell_line	H2228	H2228
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.6379	2937.0	3584.0	21772.7	26581.0	0.002832128528980214	FALSE	cell_line	H2228	H2228
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.9569	1818.0	3584.0	13647.1	26581.0	-0.03557895966825694	FALSE	cell_line	H2228	H2228
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3383.0	3584.0	25193.7	26581.0	-0.11255542504660422	FALSE	cell_line	H2228	H2228
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	213.0	3584.0	1740.7	26581.0	-0.14652481664007078	FALSE	cell_line	H2228	H2228
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	348.0	3584.0	2827.8	26581.0	-0.145058751199344	FALSE	cell_line	H2228	H2228
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1853.0	3584.0	14370.8	26581.0	-0.13681493573512266	FALSE	cell_line	H2228	H2228
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.008	3275.0	3584.0	23905.2	26584.0	0.24627721641886238	FALSE	cell_line	H2228	H2228
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1007	3572.0	3584.0	26427.7	26584.0	0.7618533081720659	FALSE	cell_line	H2228	H2228
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.6384	3114.0	3584.0	22992.4	26584.0	0.04844492437675902	FALSE	cell_line	H2228	H2228
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.7421	809.0	3584.0	5940.1	26584.0	0.019425226242544502	FALSE	cell_line	H2228	H2228
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.873	2519.0	3584.0	18680.3	26584.0	0.0007419808223079208	FALSE	cell_line	H2228	H2228
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1196.0	3584.0	9084.7	26584.0	-0.05153622507000927	FALSE	cell_line	H2228	H2228
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1122.0	3584.0	8684.5	26584.0	-0.09004644616136562	FALSE	cell_line	H2228	H2228
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	518.0	3584.0	4122.6	26584.0	-0.11849844700654617	FALSE	cell_line	H2228	H2228
XBP1	JASPAR2024|000675|MA0844.2	1e-07	0.0	1867.0	3584.0	12812.4	27013.0	0.2692037832887541	TRUE	cell_line	H2347	H2347
NFATC4	JASPAR2024|000506|MA1525.3	1e-06	0.0	2626.0	3584.0	18807.5	27013.0	0.257695862726077	TRUE	cell_line	H2347	H2347
CREB3L2	JASPAR2024|000025|MA0608.1	0.001	0.0026	1929.0	3584.0	13776.9	27013.0	0.163188971364739	FALSE	cell_line	H2347	H2347
ZNF75D	JASPAR2024|000169|MA1601.2	0.001	0.003	2523.0	3584.0	18332.2	27013.0	0.17088544033516712	FALSE	cell_line	H2347	H2347
ELF3	JASPAR2024|000276|MA0640.3	0.01	0.008	3579.0	3584.0	26898.7	27013.0	1.4738139312451304	FALSE	cell_line	H2347	H2347
CEBPA	JASPAR2024|000234|MA0102.5	0.01	0.0314	2615.0	3584.0	19226.9	27013.0	0.12767569885590624	FALSE	cell_line	H2347	H2347
ETV1	JASPAR2024|000652|MA1966.2	0.01	0.0314	3489.0	3584.0	26111.8	27013.0	0.33543758285236475	FALSE	cell_line	H2347	H2347
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.0422	3566.0	3584.0	26793.1	27013.0	0.6652194913784119	FALSE	cell_line	H2347	H2347
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.2026	2793.0	3584.0	20791.8	27013.0	0.07874394724920301	FALSE	cell_line	H2347	H2347
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.2316	2880.0	3584.0	21482.5	27013.0	0.07406442036142945	FALSE	cell_line	H2347	H2347
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.4887	3413.0	3584.0	25657.4	27013.0	0.07310364722759495	FALSE	cell_line	H2347	H2347
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.4887	3165.0	3584.0	23759.0	27013.0	0.047694023047950854	FALSE	cell_line	H2347	H2347
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.4887	1291.0	3584.0	9591.8	27013.0	0.03243345925758865	FALSE	cell_line	H2347	H2347
CEBPB	JASPAR2024|000235|MA0466.4	1.0	0.8566	232.0	3584.0	1766.1	27013.0	-0.012847207035581619	FALSE	cell_line	H2347	H2347
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.8566	3582.0	3584.0	26997.1	27013.0	-0.20009673757349686	FALSE	cell_line	H2347	H2347
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.8566	2935.0	3584.0	22156.8	27013.0	-0.01352898668074667	FALSE	cell_line	H2347	H2347
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.9441	2858.0	3584.0	21668.7	27013.0	-0.04321443552935467	FALSE	cell_line	H2347	H2347
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3414.0	3584.0	25841.0	27013.0	-0.13819929797873787	FALSE	cell_line	H2347	H2347
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	358.0	3584.0	2902.8	27013.0	-0.11601702394253645	FALSE	cell_line	H2347	H2347
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	208.0	3584.0	1766.6	27013.0	-0.18075860396588506	FALSE	cell_line	H2347	H2347
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1900.0	3584.0	14762.7	27013.0	-0.09507090719952314	FALSE	cell_line	H2347	H2347
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.0001	0.0005	3301.0	3584.0	24365.5	27012.0	0.3392616725204016	FALSE	cell_line	H2347	H2347
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.1192	3572.0	3584.0	26867.5	27012.0	0.6251698826496349	FALSE	cell_line	H2347	H2347
E2F5	CIS-BP2.00|000940|M08109_2.00	0.1	0.2146	3131.0	3584.0	23392.4	27012.0	0.0957101558182384	FALSE	cell_line	H2347	H2347
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.3377	1242.0	3584.0	9142.8	27012.0	0.05192535633708526	FALSE	cell_line	H2347	H2347
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.6219	2538.0	3584.0	19066.0	27012.0	0.015755390112982173	FALSE	cell_line	H2347	H2347
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	753.0	3584.0	5933.6	27012.0	-0.08118867490616345	FALSE	cell_line	H2347	H2347
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	522.0	3584.0	4221.6	27012.0	-0.1187816591385355	FALSE	cell_line	H2347	H2347
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1129.0	3584.0	8915.1	27012.0	-0.09895390373070052	FALSE	cell_line	H2347	H2347
NFATC4	JASPAR2024|000506|MA1525.3	1e-06	0.0	2662.0	3584.0	18693.5	26561.0	0.2806542727509447	TRUE	cell_line	H322	H322
XBP1	JASPAR2024|000675|MA0844.2	1e-05	0.0	1850.0	3584.0	12683.4	26561.0	0.2232069539622263	TRUE	cell_line	H322	H322
ELF3	JASPAR2024|000276|MA0640.3	0.001	0.0034	3579.0	3584.0	26433.7	26561.0	1.6537367263221698	FALSE	cell_line	H322	H322
CEBPB	JASPAR2024|000235|MA0466.4	0.001	0.0034	296.0	3584.0	1812.9	26561.0	0.2992521603524771	FALSE	cell_line	H322	H322
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1555	2458.0	3584.0	17842.4	26561.0	0.09283205699247568	FALSE	cell_line	H322	H322
ETV1	JASPAR2024|000311|MA0761.3	0.1	0.1555	3564.0	3584.0	26343.0	26561.0	0.5282620560194653	FALSE	cell_line	H322	H322
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1555	2588.0	3584.0	18835.7	26561.0	0.091422897572468	FALSE	cell_line	H322	H322
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.1753	2887.0	3584.0	21125.5	26561.0	0.09115355265733632	FALSE	cell_line	H322	H322
NR3C2	JASPAR2024|000539|MA0727.2	0.1	0.2163	255.0	3584.0	1740.1	26561.0	0.1300175396469077	FALSE	cell_line	H322	H322
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.229	3176.0	3584.0	23357.6	26561.0	0.09300813292143333	FALSE	cell_line	H322	H322
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.3455	2784.0	3584.0	20459.3	26561.0	0.05305431258471239	FALSE	cell_line	H322	H322
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.3457	2878.0	3584.0	21174.1	26561.0	0.051882120585017164	FALSE	cell_line	H322	H322
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.366	1853.0	3584.0	13563.2	26561.0	0.03680189791457728	FALSE	cell_line	H322	H322
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.404	1340.0	3584.0	9796.3	26561.0	0.031464323575781564	FALSE	cell_line	H322	H322
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.423	3583.0	3584.0	26544.1	26561.0	0.6470757581831175	FALSE	cell_line	H322	H322
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.477	3398.0	3584.0	25144.5	26561.0	0.03829069717343058	FALSE	cell_line	H322	H322
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.5087	2934.0	3584.0	21702.7	26561.0	0.014257925379687958	FALSE	cell_line	H322	H322
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.7579	3453.0	3584.0	25618.1	26561.0	-0.04825370761879101	FALSE	cell_line	H322	H322
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3401.0	3584.0	25346.0	26561.0	-0.1698456254042299	FALSE	cell_line	H322	H322
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	345.0	3584.0	2848.2	26561.0	-0.17169269920409405	FALSE	cell_line	H322	H322
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1839.0	3584.0	14197.4	26561.0	-0.12384701044762664	FALSE	cell_line	H322	H322
ZNF33A	CIS-BP2.00|000762|M07695_2.00	1.0	0.3229	3234.0	3584.0	23800.2	26564.0	0.10003845836831017	FALSE	cell_line	H322	H322
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.6825	3115.0	3584.0	23041.3	26564.0	0.020971510111818487	FALSE	cell_line	H322	H322
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.8015	2514.0	3584.0	18640.6	26564.0	-0.002217658795839371	FALSE	cell_line	H322	H322
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.9407	791.0	3584.0	5931.1	26564.0	-0.02092421215679692	FALSE	cell_line	H322	H322
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	1.0	3559.0	3584.0	26396.7	26564.0	-0.1724648384118121	FALSE	cell_line	H322	H322
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1118.0	3584.0	8662.4	26564.0	-0.09369316742523344	FALSE	cell_line	H322	H322
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1171.0	3584.0	9092.2	26564.0	-0.10048099905628406	FALSE	cell_line	H322	H322
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	488.0	3584.0	4033.5	26564.0	-0.18257962125996807	FALSE	cell_line	H322	H322
NFATC4	JASPAR2024|000506|MA1525.3	1e-09	0.0	2720.0	3584.0	18731.0	26300.0	0.34673743750135977	TRUE	cell_line	II-18	II-18
XBP1	JASPAR2024|000675|MA0844.2	1e-06	0.0	1867.0	3584.0	12585.9	26300.0	0.2446449910479481	TRUE	cell_line	II-18	II-18
CEBPB	JASPAR2024|000235|MA0466.4	0.0001	0.0002	316.0	3584.0	1842.4	26300.0	0.3619113474190495	FALSE	cell_line	II-18	II-18
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.0066	3206.0	3584.0	23097.2	26300.0	0.23251582520014968	FALSE	cell_line	II-18	II-18
ETV1	JASPAR2024|000311|MA0761.3	0.01	0.0272	3566.0	3584.0	26070.5	26300.0	0.7661716428968239	FALSE	cell_line	II-18	II-18
ZNF281	JASPAR2024|000706|MA1630.3	0.01	0.028	2915.0	3584.0	20966.3	26300.0	0.1478244945029494	FALSE	cell_line	II-18	II-18
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.0308	3416.0	3584.0	24836.4	26300.0	0.25729951456503874	FALSE	cell_line	II-18	II-18
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.0326	2470.0	3584.0	17661.4	26300.0	0.1167188171500083	FALSE	cell_line	II-18	II-18
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.0647	2976.0	3584.0	21513.5	26300.0	0.12220565406901408	FALSE	cell_line	II-18	II-18
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.0842	3576.0	3584.0	26192.6	26300.0	0.7935217446695698	FALSE	cell_line	II-18	II-18
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0842	1870.0	3584.0	13342.0	26300.0	0.08350578025494633	FALSE	cell_line	II-18	II-18
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1151	2580.0	3584.0	18630.0	26300.0	0.08089920080926596	FALSE	cell_line	II-18	II-18
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.1592	3584.0	3584.0	26284.4	26300.0	2.134598334300137	FALSE	cell_line	II-18	II-18
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.2455	2771.0	3584.0	20149.6	26300.0	0.0565351843234081	FALSE	cell_line	II-18	II-18
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.5362	1334.0	3584.0	9723.4	26300.0	0.015638422441233358	FALSE	cell_line	II-18	II-18
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.5362	3462.0	3584.0	25380.6	26300.0	0.03482666903686332	FALSE	cell_line	II-18	II-18
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.6349	230.0	3584.0	1689.1	26300.0	0.0013139938508921417	FALSE	cell_line	II-18	II-18
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.6349	2857.0	3584.0	20981.3	26300.0	-0.006122916854710558	FALSE	cell_line	II-18	II-18
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.921	1830.0	3584.0	13638.1	26300.0	-0.045966858120417176	FALSE	cell_line	II-18	II-18
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.977	3395.0	3584.0	25050.1	26300.0	-0.16102929120071122	FALSE	cell_line	II-18	II-18
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.9898	337.0	3584.0	2778.6	26300.0	-0.18505517158395093	FALSE	cell_line	II-18	II-18
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.0075	3248.0	3584.0	23431.3	26300.0	0.24134795184204633	FALSE	cell_line	II-18	II-18
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.0729	3570.0	3584.0	26129.4	26300.0	0.6892113743956539	FALSE	cell_line	II-18	II-18
ZNF141	CIS-BP2.00|000653|M07586_2.00	0.1	0.1616	2551.0	3584.0	18428.0	26300.0	0.07676236380620947	FALSE	cell_line	II-18	II-18
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.3671	1203.0	3584.0	8664.7	26300.0	0.04056766080744269	FALSE	cell_line	II-18	II-18
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.3671	3149.0	3584.0	22992.2	26300.0	0.057364268263225875	FALSE	cell_line	II-18	II-18
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	776.0	3584.0	5956.0	26300.0	-0.08263991567564113	FALSE	cell_line	II-18	II-18
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1158.0	3584.0	9112.8	26300.0	-0.15128778009589575	FALSE	cell_line	II-18	II-18
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	460.0	3584.0	3902.6	26300.0	-0.24168113655090026	FALSE	cell_line	II-18	II-18
NFATC4	JASPAR2024|000506|MA1525.3	1e-08	0.0	2683.0	3584.0	18776.9	26607.0	0.31191393605175516	TRUE	cell_line	LC2/ad	LC2_ad
XBP1	JASPAR2024|000675|MA0844.2	0.0001	0.0001	1803.0	3584.0	12443.2	26607.0	0.20455072604506205	FALSE	cell_line	LC2/ad	LC2_ad
FOXA3	JASPAR2024|000358|MA1683.2	0.01	0.034	3194.0	3584.0	23337.9	26607.0	0.19667608148411583	FALSE	cell_line	LC2/ad	LC2_ad
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.1339	2981.0	3584.0	21796.7	26607.0	0.12481856628357986	FALSE	cell_line	LC2/ad	LC2_ad
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.1339	2794.0	3584.0	20385.0	26607.0	0.10977569503904823	FALSE	cell_line	LC2/ad	LC2_ad
ZNF281	JASPAR2024|000706|MA1630.3	0.1	0.1339	2901.0	3584.0	21214.8	26607.0	0.10976028937346205	FALSE	cell_line	LC2/ad	LC2_ad
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1339	2586.0	3584.0	18840.1	26607.0	0.09482561669917845	FALSE	cell_line	LC2/ad	LC2_ad
FOXA1	JASPAR2024|000356|MA0148.5	0.1	0.1339	2892.0	3584.0	21157.3	26607.0	0.10562243702140042	FALSE	cell_line	LC2/ad	LC2_ad
FOXD2	JASPAR2024|000361|MA0847.4	0.1	0.1929	1351.0	3584.0	9730.0	26607.0	0.06977063151301723	FALSE	cell_line	LC2/ad	LC2_ad
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.2136	3574.0	3584.0	26494.1	26607.0	0.5430744180597423	FALSE	cell_line	LC2/ad	LC2_ad
ZNF75D	JASPAR2024|000169|MA1601.2	1.0	0.2162	2455.0	3584.0	17971.7	26607.0	0.06296726689783705	FALSE	cell_line	LC2/ad	LC2_ad
CEBPB	JASPAR2024|000235|MA0466.4	1.0	0.2162	259.0	3584.0	1789.9	26607.0	0.11324493180637603	FALSE	cell_line	LC2/ad	LC2_ad
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.2162	1833.0	3584.0	13348.3	26607.0	0.05629295467852344	FALSE	cell_line	LC2/ad	LC2_ad
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.2366	3404.0	3584.0	25167.2	26607.0	0.1102400589217259	FALSE	cell_line	LC2/ad	LC2_ad
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3176	3560.0	3584.0	26396.5	26607.0	0.21616712472645785	FALSE	cell_line	LC2/ad	LC2_ad
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.3977	3583.0	3584.0	26590.4	26607.0	0.6194705711883461	FALSE	cell_line	LC2/ad	LC2_ad
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.4267	3464.0	3584.0	25680.9	26607.0	0.052908745351597175	FALSE	cell_line	LC2/ad	LC2_ad
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.5746	3418.0	3584.0	25369.1	26607.0	0.0032178518731152007	FALSE	cell_line	LC2/ad	LC2_ad
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.9172	218.0	3584.0	1719.7	26607.0	-0.0907537890760146	FALSE	cell_line	LC2/ad	LC2_ad
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	0.9207	1871.0	3584.0	14144.7	26607.0	-0.05543548579345464	FALSE	cell_line	LC2/ad	LC2_ad
HNF4A	JASPAR2024|000409|MA1494.2	1.0	0.9701	346.0	3584.0	2820.6	26607.0	-0.14856093153459712	FALSE	cell_line	LC2/ad	LC2_ad
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.01	0.0305	3574.0	3584.0	26456.2	26612.0	1.0080367802527985	FALSE	cell_line	LC2/ad	LC2_ad
