TF	motif_token	p_value	q_value	target_with_motif	target_total	background_with_motif	background_total	log2_odds_ratio	motif_enriched_q1e-5	system	sample_id	sample_slug
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.4125	1834.0	3583.0	13172.8	26146.0	0.046417428217370535	FALSE	cell_line	H1650	H1650
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.4979	3468.0	3583.0	25228.5	26146.0	0.12790206824114114	FALSE	cell_line	H1650	H1650
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.5304	3560.0	3583.0	25932.4	26146.0	0.3229203440453714	FALSE	cell_line	H1650	H1650
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	0.5319	3394.0	3583.0	24681.6	26146.0	0.0883382737920509	FALSE	cell_line	H1650	H1650
FOXA2	CIS-BP2.00|000889|M07959_2.00	1.0	0.598	2050.0	3583.0	14829.0	26146.0	0.029232927773904075	FALSE	cell_line	H1650	H1650
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.6061	3579.0	3583.0	26086.9	26146.0	0.861792243782992	FALSE	cell_line	H1650	H1650
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.642	2671.0	3583.0	19389.4	26146.0	0.028924301342527898	FALSE	cell_line	H1650	H1650
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	0.7232	1172.0	3583.0	8487.7	26146.0	0.01651386620165657	FALSE	cell_line	H1650	H1650
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.7881	3564.0	3583.0	25982.4	26146.0	0.20723837417402793	FALSE	cell_line	H1650	H1650
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.7892	3582.0	3583.0	26117.0	26146.0	1.4317023513340972	FALSE	cell_line	H1650	H1650
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.8418	3137.0	3583.0	22870.2	26146.0	0.009522226806730538	FALSE	cell_line	H1650	H1650
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.9113	3139.0	3583.0	22908.5	26146.0	-0.0024601060833648065	FALSE	cell_line	H1650	H1650
FOXD2	JASPAR2024|000361|MA0847.4	1.0	1.0	1283.0	3583.0	9446.7	26146.0	-0.019992041625238616	FALSE	cell_line	H1650	H1650
FOXA1	JASPAR2024|000356|MA0148.5	1.0	1.0	2833.0	3583.0	20745.2	26146.0	-0.024772525798302136	FALSE	cell_line	H1650	H1650
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2486.0	3583.0	18264.0	26146.0	-0.03242159832689413	FALSE	cell_line	H1650	H1650
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3574.0	3583.0	26075.8	26146.0	0.028784975618816384	FALSE	cell_line	H1650	H1650
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2829.0	3583.0	20770.0	26146.0	-0.04284239825318621	FALSE	cell_line	H1650	H1650
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	216.0	3583.0	1666.2	26146.0	-0.08268413050554972	FALSE	cell_line	H1650	H1650
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3583.0	26137.0	26146.0	1.381650153938201	FALSE	cell_line	H1650	H1650
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3583.0	26137.0	26146.0	1.381650153938201	FALSE	cell_line	H1650	H1650
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	353.0	3583.0	2733.6	26146.0	-0.09380962809641388	FALSE	cell_line	H1650	H1650
FOXA3	CIS-BP2.00|000469|M04831_2.00	1.0	1.0	109.0	3583.0	888.5	26146.0	-0.15938942825442406	FALSE	cell_line	H1650	H1650
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1191.0	3583.0	8956.1	26146.0	-0.0651599404494274	FALSE	cell_line	H1650	H1650
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	1.0	763.0	3583.0	5834.5	26146.0	-0.08572313575521637	FALSE	cell_line	H1650	H1650
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	1.0	1325.0	3583.0	9987.9	26146.0	-0.07485153920742968	FALSE	cell_line	H1650	H1650
HNF4A	JASPAR2024|000410|MA0114.5	1.0	1.0	3388.0	3583.0	24864.5	26146.0	-0.16224200526449475	FALSE	cell_line	H1650	H1650
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3075.0	3583.0	22689.4	26146.0	-0.11791471328221853	FALSE	cell_line	H1650	H1650
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1808.0	3583.0	13580.0	26146.0	-0.08538547058468383	FALSE	cell_line	H1650	H1650
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2798.0	3583.0	20776.4	26146.0	-0.11898898818717592	FALSE	cell_line	H1650	H1650
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	491.0	3583.0	3912.4	26146.0	-0.14704641118459374	FALSE	cell_line	H1650	H1650
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3181.0	3583.0	23591.3	26146.0	-0.2241309408612427	FALSE	cell_line	H1650	H1650
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-26	0.0	1730.0	3584.0	10133.5	25757.0	0.5247187940266878	TRUE	cell_line	H1819	H1819
NFATC4	JASPAR2024|000506|MA1525.3	1e-10	0.0	2724.0	3584.0	18321.7	25757.0	0.3617115229603109	TRUE	cell_line	H1819	H1819
XBP1	JASPAR2024|000675|MA0844.2	1e-07	0.0	1896.0	3584.0	12478.6	25757.0	0.2572189437391329	TRUE	cell_line	H1819	H1819
E2F5	CIS-BP2.00|000940|M08109_2.00	1e-06	0.0	3243.0	3584.0	22594.9	25757.0	0.4107478613433258	TRUE	cell_line	H1819	H1819
XBP1	CIS-BP2.00|000375|M04231_2.00	0.001	0.0007	3388.0	3584.0	23962.7	25757.0	0.3691199723612256	FALSE	cell_line	H1819	H1819
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0053	1818.0	3584.0	12423.9	25757.0	0.14374534671685288	FALSE	cell_line	H1819	H1819
ELF3	JASPAR2024|000276|MA0640.3	0.01	0.0107	3578.0	3584.0	25639.1	25757.0	1.3461386825296238	FALSE	cell_line	H1819	H1819
ZNF281	JASPAR2024|000706|MA1630.3	0.01	0.0135	2912.0	3584.0	20470.9	25757.0	0.16145418541806864	FALSE	cell_line	H1819	H1819
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.01	0.0258	152.0	3584.0	897.2	25757.0	0.2990879282601326	FALSE	cell_line	H1819	H1819
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.0297	3401.0	3584.0	24206.3	25757.0	0.24836335865974693	FALSE	cell_line	H1819	H1819
GATA6	JASPAR2024|000382|MA1104.3	0.1	0.0503	2965.0	3584.0	20960.0	25757.0	0.13178076394303986	FALSE	cell_line	H1819	H1819
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.0594	2075.0	3584.0	14484.8	25757.0	0.09763171748482397	FALSE	cell_line	H1819	H1819
ZNF281	CIS-BP2.00|001020|M08321_2.00	0.1	0.0674	2896.0	3584.0	20476.2	25757.0	0.11776387442081074	FALSE	cell_line	H1819	H1819
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.0843	2429.0	3584.0	17085.7	25757.0	0.09371398673073825	FALSE	cell_line	H1819	H1819
CEBPB	JASPAR2024|000235|MA0466.4	0.1	0.0867	282.0	3584.0	1823.6	25757.0	0.16656298503878503	FALSE	cell_line	H1819	H1819
FOXA3	JASPAR2024|000358|MA1683.2	0.1	0.1007	3164.0	3584.0	22491.2	25757.0	0.1281363624330018	FALSE	cell_line	H1819	H1819
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.1	0.1143	3200.0	3584.0	22768.0	25757.0	0.12817867216962758	FALSE	cell_line	H1819	H1819
GATA6	CIS-BP2.00|000947|M08124_2.00	0.1	0.1652	2672.0	3584.0	18928.1	25757.0	0.07955651437185468	FALSE	cell_line	H1819	H1819
FOXA2	JASPAR2024|000357|MA0047.4	0.1	0.195	2748.0	3584.0	19501.5	25757.0	0.07589736664790385	FALSE	cell_line	H1819	H1819
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.2397	3581.0	3584.0	25710.3	25757.0	0.9096213787789355	FALSE	cell_line	H1819	H1819
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.2689	2541.0	3584.0	18040.8	25757.0	0.05900225652437558	FALSE	cell_line	H1819	H1819
ZNF75D	CIS-BP2.00|000750|M07683_2.00	1.0	0.2701	2146.0	3584.0	15186.8	25757.0	0.05462645784343453	FALSE	cell_line	H1819	H1819
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.2762	1441.0	3584.0	10125.7	25757.0	0.05399344980707654	FALSE	cell_line	H1819	H1819
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.2816	2864.0	3584.0	20392.1	25757.0	0.06492491111026075	FALSE	cell_line	H1819	H1819
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.4154	3557.0	3584.0	25529.0	25757.0	0.21146102082646184	FALSE	cell_line	H1819	H1819
ETV1	JASPAR2024|000652|MA1966.2	1.0	0.4507	3460.0	3584.0	24807.6	25757.0	0.08987106388149067	FALSE	cell_line	H1819	H1819
CREB3L2	CIS-BP2.00|000117|M01812_2.00	1.0	0.536	1849.0	3584.0	13180.1	25757.0	0.024201609021243853	FALSE	cell_line	H1819	H1819
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.6217	1325.0	3584.0	9457.4	25757.0	0.01582213538856784	FALSE	cell_line	H1819	H1819
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.6628	818.0	3584.0	5836.0	25757.0	0.014143291877495514	FALSE	cell_line	H1819	H1819
ZNF341	JASPAR2024|000712|MA1655.2	1.0	0.694	3582.0	3584.0	25735.7	25757.0	0.279567692048541	FALSE	cell_line	H1819	H1819
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	0.7484	1824.0	3584.0	13094.6	25757.0	0.0030966890193932783	FALSE	cell_line	H1819	H1819
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.7525	1580.0	3584.0	11343.1	25757.0	0.00277083757218174	FALSE	cell_line	H1819	H1819
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	0.857	1328.0	3584.0	9583.8	25757.0	-0.009383765943004921	FALSE	cell_line	H1819	H1819
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.857	3561.0	3584.0	25593.6	25757.0	-0.04317118784698599	FALSE	cell_line	H1819	H1819
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.8859	3399.0	3584.0	24449.0	25757.0	-0.027987654643951646	FALSE	cell_line	H1819	H1819
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	1.0	3570.0	3584.0	25674.4	25757.0	-0.3273650573641644	FALSE	cell_line	H1819	H1819
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	490.0	3584.0	3661.3	25757.0	-0.06420789866939967	FALSE	cell_line	H1819	H1819
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1151.0	3584.0	8479.1	25757.0	-0.05261685168640328	FALSE	cell_line	H1819	H1819
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2483.0	3584.0	18056.1	25757.0	-0.05642837652929124	FALSE	cell_line	H1819	H1819
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	25756.4	25757.0	-1.707611645696527	FALSE	cell_line	H1819	H1819
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	25756.4	25757.0	-1.707611645696527	FALSE	cell_line	H1819	H1819
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1192.0	3584.0	8956.0	25757.0	-0.09694659371705332	FALSE	cell_line	H1819	H1819
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	344.0	3584.0	2721.6	25757.0	-0.1525485539339545	FALSE	cell_line	H1819	H1819
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	200.0	3584.0	1655.2	25757.0	-0.21361094708095768	FALSE	cell_line	H1819	H1819
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3002.0	3584.0	22121.5	25757.0	-0.239223426569513	FALSE	cell_line	H1819	H1819
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3144.0	3584.0	23171.2	25757.0	-0.3277856440216485	FALSE	cell_line	H1819	H1819
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1652.0	3584.0	12843.5	25757.0	-0.21797678039557605	FALSE	cell_line	H1819	H1819
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-08	0.0	1554.0	3584.0	10405.5	27026.0	0.29020716124217255	TRUE	cell_line	H1975	H1975
XBP1	JASPAR2024|000675|MA0844.2	0.0001	0.0008	1815.0	3584.0	12818.4	27026.0	0.18546634078392088	FALSE	cell_line	H1975	H1975
NFATC4	JASPAR2024|000506|MA1525.3	0.0001	0.001	2591.0	3584.0	18757.0	27026.0	0.20159997015780806	FALSE	cell_line	H1975	H1975
CEBPB	JASPAR2024|000235|MA0466.4	0.01	0.0214	272.0	3584.0	1739.8	27026.0	0.25737852286473384	FALSE	cell_line	H1975	H1975
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.01	0.0501	1836.0	3584.0	13314.2	27026.0	0.11329175561734725	FALSE	cell_line	H1975	H1975
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.0582	2233.0	3584.0	16336.4	27026.0	0.11288583990464389	FALSE	cell_line	H1975	H1975
CREB3L2	CIS-BP2.00|000117|M01812_2.00	0.1	0.0752	1896.0	3584.0	13813.1	27026.0	0.1035095797676268	FALSE	cell_line	H1975	H1975
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.1	0.0769	2122.0	3584.0	15526.7	27026.0	0.10413900584638393	FALSE	cell_line	H1975	H1975
CREB3L2	JASPAR2024|000025|MA0608.1	0.1	0.0769	1885.0	3584.0	13733.2	27026.0	0.10281572528997616	FALSE	cell_line	H1975	H1975
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.1	0.0895	130.0	3584.0	816.9	27026.0	0.27655408249548574	FALSE	cell_line	H1975	H1975
XBP1	CIS-BP2.00|000375|M04231_2.00	0.1	0.0946	3336.0	3584.0	24915.9	27026.0	0.18564719942105087	FALSE	cell_line	H1975	H1975
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.1	0.1336	3259.0	3584.0	24332.2	27026.0	0.1490072169825576	FALSE	cell_line	H1975	H1975
NKX2-1	JASPAR2024|000822|MA1994.2	0.1	0.1906	3422.0	3584.0	25648.7	27026.0	0.17806347769242228	FALSE	cell_line	H1975	H1975
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1956	2474.0	3584.0	18326.4	27026.0	0.08106876373495088	FALSE	cell_line	H1975	H1975
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.3325	3562.0	3584.0	26813.4	27026.0	0.3315145356661565	FALSE	cell_line	H1975	H1975
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.4229	2692.0	3584.0	20114.0	27026.0	0.05206587463152646	FALSE	cell_line	H1975	H1975
ELF3	JASPAR2024|000276|MA0640.3	1.0	0.4755	3573.0	3584.0	26918.4	27026.0	0.31945099256709697	FALSE	cell_line	H1975	H1975
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.4916	1581.0	3584.0	11751.6	27026.0	0.037015404166924934	FALSE	cell_line	H1975	H1975
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	0.5248	1236.0	3584.0	9172.9	27026.0	0.03520920077222865	FALSE	cell_line	H1975	H1975
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.6626	2953.0	3584.0	22196.0	27026.0	0.025483199869039297	FALSE	cell_line	H1975	H1975
FOXA2	JASPAR2024|000357|MA0047.4	1.0	0.6811	2762.0	3584.0	20756.9	27026.0	0.020706439756114497	FALSE	cell_line	H1975	H1975
ZNF19	CIS-BP2.00|000670|M07603_2.00	1.0	0.6938	3567.0	3584.0	26884.6	27026.0	0.10562625926763346	FALSE	cell_line	H1975	H1975
CEBPA	JASPAR2024|000234|MA0102.5	1.0	0.8249	2546.0	3584.0	19189.6	27026.0	0.0020072648330580686	FALSE	cell_line	H1975	H1975
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.8368	3577.0	3584.0	26970.6	27026.0	-0.016504907806114064	FALSE	cell_line	H1975	H1975
NR3C2	JASPAR2024|000539|MA0727.2	1.0	0.8389	231.0	3584.0	1740.0	27026.0	0.00421013931969963	FALSE	cell_line	H1975	H1975
FOXA3	JASPAR2024|000358|MA1683.2	1.0	0.8694	3141.0	3584.0	23696.6	27026.0	-0.006712187989283939	FALSE	cell_line	H1975	H1975
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.8724	3425.0	3584.0	25834.0	27026.0	-0.01255153480727136	FALSE	cell_line	H1975	H1975
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.8869	2833.0	3584.0	21384.1	27026.0	-0.007451178654050668	FALSE	cell_line	H1975	H1975
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.9232	3577.0	3584.0	26975.5	27026.0	-0.14911802296507518	FALSE	cell_line	H1975	H1975
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	0.9522	3137.0	3584.0	23703.6	27026.0	-0.024965964068517078	FALSE	cell_line	H1975	H1975
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.9932	775.0	3584.0	5936.5	27026.0	-0.028361637015725236	FALSE	cell_line	H1975	H1975
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	1.0	2507.0	3584.0	19059.9	27026.0	-0.03998051965043404	FALSE	cell_line	H1975	H1975
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	1.0	1304.0	3584.0	10024.2	27026.0	-0.04368236784272295	FALSE	cell_line	H1975	H1975
ETV1	JASPAR2024|000652|MA1966.2	1.0	1.0	3453.0	3584.0	26125.0	27026.0	-0.14206282741541504	FALSE	cell_line	H1975	H1975
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	27028.2	27026.0	-2.9146483268955277	FALSE	cell_line	H1975	H1975
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	27028.2	27026.0	-2.9146483268955277	FALSE	cell_line	H1975	H1975
FOXD2	JASPAR2024|000361|MA0847.4	1.0	1.0	1226.0	3584.0	9513.9	27026.0	-0.06311366305712085	FALSE	cell_line	H1975	H1975
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	1.0	1276.0	3584.0	9918.8	27026.0	-0.06842660019618381	FALSE	cell_line	H1975	H1975
ZBTB18	JASPAR2024|000681|MA0698.2	1.0	1.0	1927.0	3584.0	14850.2	27026.0	-0.06873313589726941	FALSE	cell_line	H1975	H1975
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	532.0	3584.0	4257.5	27026.0	-0.10031478904721047	FALSE	cell_line	H1975	H1975
ZNF341	JASPAR2024|000712|MA1655.2	1.0	1.0	3579.0	3584.0	27008.9	27026.0	-1.2375597015489648	FALSE	cell_line	H1975	H1975
HNF4A	CIS-BP2.00|000974|M08219_2.00	1.0	1.0	3223.0	3584.0	24548.3	27026.0	-0.1517275447499243	FALSE	cell_line	H1975	H1975
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	348.0	3584.0	2890.8	27026.0	-0.15382548834327453	FALSE	cell_line	H1975	H1975
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1126.0	3584.0	8934.0	27026.0	-0.10799816930317033	FALSE	cell_line	H1975	H1975
ZNF281	JASPAR2024|000706|MA1630.3	1.0	1.0	2823.0	3584.0	21673.5	27026.0	-0.12697718432726518	FALSE	cell_line	H1975	H1975
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	1.0	2814.0	3584.0	21662.8	27026.0	-0.14494078857809933	FALSE	cell_line	H1975	H1975
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	1.0	3034.0	3584.0	23336.0	27026.0	-0.1980556553754825	FALSE	cell_line	H1975	H1975
ELF3	CIS-BP2.00|000227|M03002_2.00	1e-21	0.0	1667.0	3584.0	10282.6	26583.0	0.4631365510469923	TRUE	cell_line	H2228	H2228
NFATC4	JASPAR2024|000506|MA1525.3	1e-08	0.0	2660.0	3584.0	18563.9	26583.0	0.31401567576042844	TRUE	cell_line	H2228	H2228
XBP1	JASPAR2024|000675|MA0844.2	1e-08	0.0	1887.0	3584.0	12735.9	26583.0	0.27374347582603115	TRUE	cell_line	H2228	H2228
XBP1	CIS-BP2.00|000375|M04231_2.00	1e-05	0.0	3384.0	3584.0	24593.1	26583.0	0.4501159393365656	TRUE	cell_line	H2228	H2228
FOXA2	CIS-BP2.00|000889|M07959_2.00	0.0001	0.0002	2186.0	3584.0	15317.7	26583.0	0.20144607952730773	FALSE	cell_line	H2228	H2228
FOXA1	CIS-BP2.00|000890|M07960_2.00	0.001	0.001	1882.0	3584.0	13159.4	26583.0	0.17367190833928026	FALSE	cell_line	H2228	H2228
FOXA3	CIS-BP2.00|000469|M04831_2.00	0.001	0.0016	152.0	3584.0	844.3	26583.0	0.43683499634923545	FALSE	cell_line	H2228	H2228
ZNF33A	CIS-BP2.00|000762|M07695_2.00	0.01	0.0082	3275.0	3584.0	23905.2	26583.0	0.24573865622114582	FALSE	cell_line	H2228	H2228
FOXA2	JASPAR2024|000357|MA0047.4	0.01	0.0249	2816.0	3584.0	20421.4	26583.0	0.14516320959938778	FALSE	cell_line	H2228	H2228
FOXA3	JASPAR2024|000358|MA1683.2	0.1	0.042	3193.0	3584.0	23356.7	26583.0	0.17236296596167563	FALSE	cell_line	H2228	H2228
ZNF19	CIS-BP2.00|000670|M07603_2.00	0.1	0.08	3572.0	3584.0	26427.7	26583.0	0.7526229821185267	FALSE	cell_line	H2228	H2228
ZNF75D	CIS-BP2.00|000750|M07683_2.00	0.1	0.0803	2213.0	3584.0	15992.9	26583.0	0.09588240672745398	FALSE	cell_line	H2228	H2228
CEBPB	JASPAR2024|000235|MA0466.4	0.1	0.0934	268.0	3584.0	1777.2	26583.0	0.1759552482151785	FALSE	cell_line	H2228	H2228
CEBPA	JASPAR2024|000234|MA0102.5	0.1	0.1306	2593.0	3584.0	18895.1	26583.0	0.08992066375053617	FALSE	cell_line	H2228	H2228
ELF3	JASPAR2024|000276|MA0640.3	0.1	0.1456	3574.0	3584.0	26457.3	26583.0	0.6993709300173948	FALSE	cell_line	H2228	H2228
ETV1	JASPAR2024|000652|MA1966.2	0.1	0.1702	3476.0	3584.0	25656.9	26583.0	0.2105841524260023	FALSE	cell_line	H2228	H2228
ZNF75D	JASPAR2024|000169|MA1601.2	0.1	0.1713	2461.0	3584.0	17940.0	26583.0	0.0780050407008549	FALSE	cell_line	H2228	H2228
ZNF341	JASPAR2024|000712|MA1655.2	0.1	0.2096	3584.0	3584.0	26563.3	26583.0	2.4466656435714067	FALSE	cell_line	H2228	H2228
FOXA1	JASPAR2024|000356|MA0148.5	1.0	0.2594	2881.0	3584.0	21150.8	26583.0	0.07319264126585055	FALSE	cell_line	H2228	H2228
ETV1	JASPAR2024|000311|MA0761.3	1.0	0.2834	3562.0	3584.0	26370.5	26583.0	0.3548661632988389	FALSE	cell_line	H2228	H2228
FOXD2	JASPAR2024|000361|MA0847.4	1.0	0.3419	1319.0	3584.0	9569.5	26583.0	0.050293389200334035	FALSE	cell_line	H2228	H2228
CEBPB	CIS-BP2.00|000866|M07830_2.00	1.0	0.3709	1598.0	3584.0	11646.4	26583.0	0.04544401973704596	FALSE	cell_line	H2228	H2228
ZNF281	JASPAR2024|000706|MA1630.3	1.0	0.4285	2875.0	3584.0	21177.3	26583.0	0.04907231163420382	FALSE	cell_line	H2228	H2228
FOXD2	CIS-BP2.00|000235|M03042_2.00	1.0	0.4754	1375.0	3584.0	10046.1	26583.0	0.03526129836600561	FALSE	cell_line	H2228	H2228
E2F5	CIS-BP2.00|000940|M08109_2.00	1.0	0.4895	3114.0	3584.0	22992.4	26583.0	0.04804323848461914	FALSE	cell_line	H2228	H2228
HNF4A	JASPAR2024|000410|MA0114.5	1.0	0.5048	3432.0	3584.0	25393.1	26583.0	0.077431971773782	FALSE	cell_line	H2228	H2228
ZNF281	CIS-BP2.00|001020|M08321_2.00	1.0	0.5998	2864.0	3584.0	21163.7	26583.0	0.02589856571238649	FALSE	cell_line	H2228	H2228
ZNF341	CIS-BP2.00|001017|M08310_2.00	1.0	0.6429	3578.0	3584.0	26525.4	26583.0	0.27005172382385567	FALSE	cell_line	H2228	H2228
ZNF540	CIS-BP2.00|000701|M07634_2.00	1.0	0.6528	809.0	3584.0	5940.1	26583.0	0.0193553414319626	FALSE	cell_line	H2228	H2228
GATA6	JASPAR2024|000382|MA1104.3	1.0	0.7854	2937.0	3584.0	21772.7	26583.0	0.003432026679288354	FALSE	cell_line	H2228	H2228
ZNF141	CIS-BP2.00|000653|M07586_2.00	1.0	0.8045	2519.0	3584.0	18680.3	26583.0	0.0005594466873062034	FALSE	cell_line	H2228	H2228
GATA6	CIS-BP2.00|000947|M08124_2.00	1.0	0.8192	2651.0	3584.0	19666.7	26583.0	-0.0015281097825147396	FALSE	cell_line	H2228	H2228
ETV1	CIS-BP2.00|000457|M04708_2.00	1.0	0.8836	3576.0	3584.0	26521.5	26583.0	-0.023835756104408135	FALSE	cell_line	H2228	H2228
CREB3L2	CIS-BP2.00|000117|M01812_2.00	1.0	0.9988	1835.0	3584.0	13725.0	26583.0	-0.024905899785286918	FALSE	cell_line	H2228	H2228
CREB3L2	JASPAR2024|000025|MA0608.1	1.0	1.0	1818.0	3584.0	13647.1	26583.0	-0.0353558981403934	FALSE	cell_line	H2228	H2228
ZNF33B	CIS-BP2.00|000777|M07710_2.00	1.0	1.0	1196.0	3584.0	9084.7	26583.0	-0.0516186680843746	FALSE	cell_line	H2228	H2228
NKX2-1	JASPAR2024|000822|MA1994.2	1.0	1.0	3383.0	3584.0	25193.7	26583.0	-0.11047781086138163	FALSE	cell_line	H2228	H2228
NFATC4	CIS-BP2.00|000101|M01306_2.00	1.0	1.0	3584.0	3584.0	26581.6	26583.0	-0.9646118669229987	FALSE	cell_line	H2228	H2228
NR3C2	CIS-BP2.00|000154|M02395_2.00	1.0	1.0	3584.0	3584.0	26581.6	26583.0	-0.9646118669229987	FALSE	cell_line	H2228	H2228
CEBPA	CIS-BP2.00|000926|M08076_2.00	1.0	1.0	1297.0	3584.0	9862.3	26583.0	-0.056428002235019044	FALSE	cell_line	H2228	H2228
NR3C2	JASPAR2024|000539|MA0727.2	1.0	1.0	213.0	3584.0	1740.7	26583.0	-0.14640866603571295	FALSE	cell_line	H2228	H2228
ZNF444	CIS-BP2.00|000420|M04529_2.00	1.0	1.0	1122.0	3584.0	8684.5	26583.0	-0.09012704590109384	FALSE	cell_line	H2228	H2228
ZNF254	CIS-BP2.00|000827|M07760_2.00	1.0	1.0	518.0	3584.0	4122.6	26583.0	-0.11856267697623317	FALSE	cell_line	H2228	H2228
HNF4A	JASPAR2024|000409|MA1494.2	1.0	1.0	348.0	3584.0	2827.8	26583.0	-0.1449372851280621	FALSE	cell_line	H2228	H2228
ZBTB18	CIS-BP2.00|000988|M08257_2.00	1.0	1.0	3084.0	3584.0	23239.7	26583.0	-0.1734673478520118	FALSE	cell_line	H2228	H2228
